
Standard & Poors 500 Index,Last: 4246.5898,Change:  -8.5602
"Date: June 16, 2021, 7:34 AM EDT",Bid: 4207.4399,Ask: 4288.2002,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jun 17 2022,SPX220617C03450000,863.3,0,874.6,877.9,0,0.2502,0.821,0.0002,615,3450.00,SPX220617P03450000,127.29,0,120.2,122.5,0,0.256,-0.1822,0.0002,3452
Fri Jun 17 2022,SPX220617C03475000,0,0,853.7,856.9,0,0.2481,0.8148,0.0003,146,3475.00,SPX220617P03475000,126.78,0,124.2,126.5,0,0.2538,-0.1882,0.0003,292
Fri Jun 17 2022,SPX220617C03500000,825.74,0,832.9,836.1,0,0.246,0.8084,0.0003,1583,3500.00,SPX220617P03500000,127.7,0.55,128.1,130.5,128,0.2514,-0.1944,0.0003,6414
Fri Jun 17 2022,SPX220617C03525000,0,0,812.1,815.4,0,0.2439,0.8019,0.0003,58,3525.00,SPX220617P03525000,129.48,0,132.3,134.7,0,0.2491,-0.2007,0.0003,824
Fri Jun 17 2022,SPX220617C03550000,0,0,791.5,794.8,0,0.2418,0.7953,0.0003,733,3550.00,SPX220617P03550000,146.5,0,136.5,138.9,0,0.2467,-0.2072,0.0003,3790
Fri Jun 17 2022,SPX220617C03575000,0,0,771,774.3,0,0.2396,0.7884,0.0003,264,3575.00,SPX220617P03575000,138.45,0,140.9,143.3,0,0.2444,-0.214,0.0003,1045
Fri Jun 17 2022,SPX220617C03600000,739.4,0,750.6,754,0,0.2375,0.7813,0.0003,1175,3600.00,SPX220617P03600000,143.84,-0.36,145.3,147.7,87,0.242,-0.2208,0.0003,14504
Fri Jun 17 2022,SPX220617C03625000,0,0,730.4,733.7,0,0.2353,0.7741,0.0003,0,3625.00,SPX220617P03625000,0,0,150,152.4,0,0.2398,-0.2279,0.0003,253
Fri Jun 17 2022,SPX220617C03650000,0,0,710.2,713.7,0,0.2332,0.7667,0.0003,388,3650.00,SPX220617P03650000,154,0.5,154.7,157.2,300,0.2374,-0.2352,0.0003,2361
Fri Jun 17 2022,SPX220617C03675000,0,0,690.2,693.7,0,0.231,0.759,0.0003,108,3675.00,SPX220617P03675000,169,0,159.6,162.1,0,0.2351,-0.2427,0.0003,544
Fri Jun 17 2022,SPX220617C03700000,659.42,0,670.3,673.8,0,0.2287,0.7512,0.0003,2914,3700.00,SPX220617P03700000,165.3,1.95,164.7,167.2,33,0.2328,-0.2504,0.0003,4386
Fri Jun 17 2022,SPX220617C03725000,0,0,650.6,654.1,0,0.2265,0.7431,0.0003,453,3725.00,SPX220617P03725000,170.67,2.22,169.8,172.3,155,0.2304,-0.2583,0.0003,371
Fri Jun 17 2022,SPX220617C03750000,0,0,631.1,634.5,0,0.2243,0.7348,0.0003,613,3750.00,SPX220617P03750000,174.5,0,175.1,177.7,0,0.2281,-0.2665,0.0003,2839
Fri Jun 17 2022,SPX220617C03775000,0,0,611.6,615.1,0,0.2221,0.7264,0.0004,83,3775.00,SPX220617P03775000,178.8,0,180.5,183,0,0.2256,-0.2748,0.0004,763
Fri Jun 17 2022,SPX220617C03800000,0,0,592.3,595.8,0,0.2198,0.7176,0.0004,2398,3800.00,SPX220617P03800000,186.72,2.17,186.1,188.6,80,0.2232,-0.2834,0.0004,5188
Fri Jun 17 2022,SPX220617C03825000,0,0,573.1,576.6,0,0.2175,0.7087,0.0004,529,3825.00,SPX220617P03825000,191,0,191.7,194.3,0,0.2208,-0.2921,0.0004,1108
Fri Jun 17 2022,SPX220617C03850000,0,0,554.1,557.6,0,0.2152,0.6995,0.0004,676,3850.00,SPX220617P03850000,196.8,0.75,197.6,200.2,323,0.2184,-0.3012,0.0004,1692
Fri Jun 17 2022,SPX220617C03875000,0,0,535.2,538.8,0,0.2128,0.6901,0.0004,76,3875.00,SPX220617P03875000,199.9,0,203.7,206.3,0,0.216,-0.3105,0.0004,1038
Fri Jun 17 2022,SPX220617C03900000,0,0,516.5,520.1,0,0.2105,0.6804,0.0004,2219,3900.00,SPX220617P03900000,210,0,209.8,212.5,0,0.2135,-0.32,0.0004,4722
Fri Jun 17 2022,SPX220617C03925000,0,0,498,501.6,0,0.2081,0.6705,0.0004,153,3925.00,SPX220617P03925000,0,0,216.2,218.9,0,0.211,-0.3299,0.0004,1285
Fri Jun 17 2022,SPX220617C03950000,0,0,479.6,483.2,0,0.2057,0.6603,0.0004,3293,3950.00,SPX220617P03950000,227.23,0,222.6,225.3,0,0.2084,-0.3399,0.0004,3608
Fri Jun 17 2022,SPX220617C03975000,455.61,0,461.5,465.1,0,0.2033,0.6498,0.0004,555,3975.00,SPX220617P03975000,0,0,229.3,232,0,0.2059,-0.3502,0.0004,303
Fri Jun 17 2022,SPX220617C04000000,432.24,0,443.5,447.2,0,0.2009,0.639,0.0004,8323,4000.00,SPX220617P04000000,237.13,2.18,236.2,238.9,2,0.2034,-0.3609,0.0004,14888
Fri Jun 17 2022,SPX220617C04025000,0,0,425.7,429.4,0,0.1984,0.6279,0.0005,5877,4025.00,SPX220617P04025000,260.3,0,243.2,246,0,0.2008,-0.3718,0.0004,5027
Fri Jun 17 2022,SPX220617C04050000,0,0,408.2,411.9,0,0.196,0.6166,0.0005,6123,4050.00,SPX220617P04050000,250.4,1.2,250.6,253.4,10,0.1984,-0.383,0.0005,4984
Fri Jun 17 2022,SPX220617C04075000,395.18,4.68,390.9,394.5,2,0.1936,0.6049,0.0005,412,4075.00,SPX220617P04075000,259.74,0,258.1,260.9,0,0.1958,-0.3946,0.0005,661
Fri Jun 17 2022,SPX220617C04100000,373.8,0.4,373.8,377.4,1,0.1911,0.593,0.0005,1727,4100.00,SPX220617P04100000,264.2,-0.7,265.9,268.8,35,0.1933,-0.4064,0.0005,2803
Fri Jun 17 2022,SPX220617C04125000,357.3,0.7,357,360.6,11,0.1886,0.5807,0.0005,871,4125.00,SPX220617P04125000,274.23,0,274,276.9,0,0.1908,-0.4185,0.0005,994
Fri Jun 17 2022,SPX220617C04150000,340.8,0.65,340.4,344.1,11,0.1862,0.5681,0.0005,12016,4150.00,SPX220617P04150000,286.13,0,282.3,285.3,0,0.1883,-0.431,0.0005,9648
Fri Jun 17 2022,SPX220617C04175000,321.57,0,324.2,327.8,0,0.1837,0.5552,0.0005,1385,4175.00,SPX220617P04175000,325.7,0,290.8,293.8,0,0.1857,-0.4438,0.0005,186
Fri Jun 17 2022,SPX220617C04200000,313.23,5.28,308.2,311.9,301,0.1813,0.5419,0.0005,9941,4200.00,SPX220617P04200000,298.19,-0.66,299.6,302.6,4,0.1831,-0.4569,0.0005,6138
Fri Jun 17 2022,SPX220617C04225000,298,5.7,292.4,296,43,0.1788,0.5284,0.0005,3012,4225.00,SPX220617P04225000,308.68,0.53,308.6,311.8,3,0.1805,-0.4704,0.0005,2349
Fri Jun 17 2022,SPX220617C04250000,280,3.05,276.9,280.4,451,0.1762,0.5144,0.0005,1245,4250.00,SPX220617P04250000,319.5,1.85,318,321.2,634,0.178,-0.4842,0.0005,1528
Fri Jun 17 2022,SPX220617C04275000,266.4,4.45,261.8,265.3,16,0.1737,0.5002,0.0005,1198,4275.00,SPX220617P04275000,328.05,0,327.7,331,0,0.1754,-0.4983,0.0005,504
Fri Jun 17 2022,SPX220617C04300000,248,0.75,247.1,250.4,100,0.1713,0.4857,0.0006,2204,4300.00,SPX220617P04300000,0,0,337.7,341,0,0.1728,-0.5127,0.0005,1068
Fri Jun 17 2022,SPX220617C04325000,231.35,0,232.8,235.9,0,0.1688,0.4708,0.0006,425,4325.00,SPX220617P04325000,0,0,348.2,351.6,0,0.1704,-0.5274,0.0006,245
Fri Jun 17 2022,SPX220617C04350000,220.91,1.81,218.8,222,2,0.1664,0.4558,0.0006,655,4350.00,SPX220617P04350000,0,0,359.2,362.6,0,0.168,-0.5424,0.0006,226
Fri Jun 17 2022,SPX220617C04375000,202.8,0,205.3,208.4,0,0.164,0.4404,0.0006,433,4375.00,SPX220617P04375000,0,0,370.6,374,0,0.1656,-0.5576,0.0006,81
Fri Jun 17 2022,SPX220617C04400000,192.02,-0.58,192.3,195.3,300,0.1617,0.4248,0.0006,3948,4400.00,SPX220617P04400000,379,-3.6,382.4,386,1,0.1633,-0.5731,0.0006,398
Fri Jun 17 2022,SPX220617C04425000,181.63,1.53,179.8,182.8,3,0.1596,0.4091,0.0006,79,4425.00,SPX220617P04425000,0,0,394.7,398.3,0,0.161,-0.5887,0.0006,2
Fri Jun 17 2022,SPX220617C04450000,163.62,0,167.7,170.6,0,0.1573,0.3932,0.0006,2935,4450.00,SPX220617P04450000,0,0,407.4,411.1,0,0.1587,-0.6045,0.0006,12
Fri Jun 17 2022,SPX220617C04475000,158.82,2.32,156.2,159.1,2,0.1553,0.3773,0.0006,194,4475.00,SPX220617P04475000,427.55,0,420.8,424.4,0,0.1566,-0.6204,0.0006,162
Fri Jun 17 2022,SPX220617C04500000,149.6,4.05,145.2,148,30,0.1532,0.3612,0.0006,5471,4500.00,SPX220617P04500000,440.45,0,434.6,438.2,0,0.1545,-0.6364,0.0006,156
Fri Jun 17 2022,SPX220617C04525000,136.3,0,134.7,137.4,0,0.1513,0.3452,0.0006,257,4525.00,SPX220617P04525000,0,0,448.9,452.6,0,0.1525,-0.6523,0.0006,181
Fri Jun 17 2022,SPX220617C04550000,119.84,0,124.7,127.4,0,0.1494,0.3293,0.0006,841,4550.00,SPX220617P04550000,0,0,463.8,467.5,0,0.1506,-0.6682,0.0006,121
Fri Jun 17 2022,SPX220617C04575000,117.06,0,115.3,117.9,0,0.1476,0.3134,0.0006,204,4575.00,SPX220617P04575000,0,0,479.3,482.9,0,0.1488,-0.684,0.0006,371
Fri Jun 17 2022,SPX220617C04600000,108.27,1.17,106.5,109,2,0.1459,0.2978,0.0006,2912,4600.00,SPX220617P04600000,501.8,0,495.3,498.9,0,0.1471,-0.6995,0.0006,314
Fri Jun 17 2022,SPX220617C04625000,96.49,0,98.2,100.7,0,0.1444,0.2825,0.0006,2833,4625.00,SPX220617P04625000,0,0,511.9,515.5,0,0.1455,-0.7148,0.0006,150
Fri Jun 17 2022,SPX220617C04650000,91.92,0.67,90.5,93,1,0.143,0.2676,0.0005,832,4650.00,SPX220617P04650000,0,0,529.1,532.6,0,0.144,-0.7297,0.0005,27
Fri Jun 17 2022,SPX220617C04675000,85,0.85,83.3,85.7,101,0.1416,0.253,0.0005,223,4675.00,SPX220617P04675000,0,0,546.8,550.3,0,0.1427,-0.7443,0.0005,0
Fri Jun 17 2022,SPX220617C04700000,77.5,0,77.3,79,0,0.1407,0.2394,0.0005,1714,4700.00,SPX220617P04700000,584.43,0,565,568.5,0,0.1414,-0.7584,0.0005,36
Fri Jun 17 2022,SPX220617C04725000,0,0,71.1,72.7,0,0.1396,0.2257,0.0005,235,4725.00,SPX220617P04725000,0,0,583.7,587.1,0,0.1403,-0.7721,0.0005,0
Fri Jun 17 2022,SPX220617C04750000,64.36,0,65.4,67,0,0.1386,0.2127,0.0005,33,4750.00,SPX220617P04750000,651.39,0,602.9,606.3,0,0.1393,-0.7852,0.0005,2
Fri Jun 17 2022,SPX220617C04775000,62.08,0,60.2,61.6,0,0.1377,0.2001,0.0005,15,4775.00,SPX220617P04775000,626,0,622.5,625.8,0,0.1383,-0.7979,0.0005,175
Fri Jun 17 2022,SPX220617C04800000,55.53,0,55.3,56.8,0,0.137,0.1881,0.0005,6887,4800.00,SPX220617P04800000,0,0,642.5,645.8,0,0.1374,-0.8101,0.0005,7
Fri Jun 17 2022,SPX220617C04900000,40.51,0.41,39.7,41.6,4,0.1352,0.1467,0.0004,1385,4900.00,SPX220617P04900000,0,0,726.4,729.4,0,0.1349,-0.8529,0.0004,16
Fri Jun 17 2022,SPX220617C05000000,29.5,0.45,28.6,29.7,100,0.1338,0.1125,0.0003,8521,5000.00,SPX220617P05000000,826.35,0,814.6,817.7,0,0.1333,-0.8876,0.0003,9
Fri Jun 17 2022,SPX220617C05100000,22,0,20.7,21.8,0,0.1336,0.0864,0.0003,4383,5100.00,SPX220617P05100000,0,0,906.5,909.3,0,0.1326,-0.9145,0.0003,8
Fri Jun 17 2022,SPX220617C05200000,15.3,0,15.1,16.1,0,0.134,0.0663,0.0002,4992,5200.00,SPX220617P05200000,1022.4,0,1000.6,1003.1,0,0.1322,-0.9357,0.0002,22
Fri Jun 17 2022,SPX220617C05300000,11.8,0.2,11.1,12,102,0.1347,0.0509,0.0002,3512,5300.00,SPX220617P05300000,1121.2,0,1095.9,1098.4,0,0.1311,-0.9531,0.0002,55
Fri Jun 17 2022,SPX220617C05400000,0,0,8.1,9,0,0.1356,0.039,0.0001,111,5400.00,SPX220617P05400000,0,0,1186.6,1201.6,0,0.1311,-0.9653,0.0001,0
Fri Jun 17 2022,SPX220617C05500000,6.5,0.15,5.9,6.8,1,0.1366,0.0299,0.0001,5046,5500.00,SPX220617P05500000,0,0,1283.9,1299.1,0,0.1295,-0.976,0.0001,1
Fri Jun 17 2022,SPX220617C05600000,0,0,4.3,5.1,0,0.1375,0.0227,0.0001,394,5600.00,SPX220617P05600000,1392.5,0,1381.7,1397.1,0,0.1258,-0.9852,0.0001,1
Fri Jun 17 2022,SPX220617C05700000,3.41,0,3.2,3.8,0,0.1385,0.0174,0.0001,50,5700.00,SPX220617P05700000,0,0,1480,1495.4,0,0.1171,-0.9933,0,0
Fri Jun 17 2022,SPX220617C05800000,2.85,0,2.35,2.9,0,0.1397,0.0133,0.0001,105,5800.00,SPX220617P05800000,0,0,1578.6,1594.1,0,0.001,-0.9992,0,0
Fri Jun 17 2022,SPX220617C05900000,2.25,0,1.75,2.3,0,0.1413,0.0104,0,130,5900.00,SPX220617P05900000,0,0,1677.4,1693,0,0.001,-0.9992,0,0
Fri Jun 17 2022,SPX220617C06000000,1.67,-0.005,1.3,1.85,1,0.143,0.0082,0,171,6000.00,SPX220617P06000000,0,0,1776.4,1792,0,0.001,-0.9992,0,6
Fri Jun 17 2022,SPX220617C06100000,0,0,1,1.55,0,0.1452,0.0067,0,51,6100.00,SPX220617P06100000,0,0,1875.5,1891.2,0,0.001,-0.9992,0,0
Fri Jun 17 2022,SPX220617C06200000,0,0,0.75,1.35,0,0.1476,0.0055,0,97,6200.00,SPX220617P06200000,0,0,1974.6,1990.4,0,0,-0.9992,0,0
Fri Jun 17 2022,SPX220617C06300000,0,0,0.6,1.25,0,0.1509,0.0048,0,0,6300.00,SPX220617P06300000,0,0,2073.9,2089.7,0,0,-0.9992,0,2
Fri Jun 17 2022,SPX220617C06400000,0,0,0.45,1.15,0,0.1538,0.0042,0,125,6400.00,SPX220617P06400000,0,0,2173.2,2189.1,0,0,-0.9992,0,0
Fri Jun 17 2022,SPX220617C06500000,0.55,0,0.35,1.05,0,0.1567,0.0036,0,66,6500.00,SPX220617P06500000,0,0,2272.5,2288.5,0,0,-0.9992,0,0
Fri Jun 17 2022,SPX220617C06600000,0,0,0.3,0.95,0,0.1598,0.0032,0,222,6600.00,SPX220617P06600000,0,0,2371.9,2387.9,0,0,-0.9992,0,0
Fri Jun 17 2022,SPX220617C06700000,0,0,0.2,0.9,0,0.1625,0.0028,0,10,6700.00,SPX220617P06700000,0,0,2471.3,2487.4,0,0,0,0,0
Fri Jun 17 2022,SPX220617C06800000,0,0,0.2,0.8,0,0.1656,0.0025,0,104,6800.00,SPX220617P06800000,0,0,2570.7,2586.9,0,0,0,0,2
Fri Jun 17 2022,SPX220617C06900000,0,0,0.15,0.75,0,0.1684,0.0022,0,190,6900.00,SPX220617P06900000,0,0,2670.1,2686.4,0,0,0,0,2
Fri Jun 17 2022,SPX220617C07000000,0.35,0,0.1,0.7,0,0.171,0.002,0,203,7000.00,SPX220617P07000000,0,0,2769.6,2785.9,0,0,0,0,0
Fri Jun 17 2022,SPX220617C07100000,0,0,0.05,0.65,0,0.1733,0.0017,0,120,7100.00,SPX220617P07100000,0,0,2869,2885.4,0,0,0,0,0
Fri Jun 17 2022,SPX220617C07200000,0,0,0.05,0.65,0,0.1775,0.0017,0,0,7200.00,SPX220617P07200000,0,0,2968.4,2984.9,0,0,0,0,0
Fri Jun 17 2022,SPX220617C07300000,0.45,0,0,0.6,0,0.1792,0.0015,0,39,7300.00,SPX220617P07300000,0,0,3067.9,3084.4,0,0,0,0,2
Fri Dec 16 2022,SPX221216C00100000,0,0,4049,4070.1,0,0.02,0.9953,0,867,100.00,SPX221216P00100000,0.15,0,0,0.35,0,0.982,-0.0001,0,1969
Fri Dec 16 2022,SPX221216C00300000,0,0,3851.1,3871.8,0,0.02,0.9905,0,865,300.00,SPX221216P00300000,0.4,0,0.05,0.8,0,0.7306,-0.0003,0,1677
Fri Dec 16 2022,SPX221216C00500000,0,0,3653.5,3673.9,0,0.02,0.9867,0,12,500.00,SPX221216P00500000,0.9,0,0.65,1.3,0,0.6331,-0.0009,0,1619
Fri Dec 16 2022,SPX221216C00700000,3449.3,0,3455.8,3475.9,0,0.02,0.9829,0,71,700.00,SPX221216P00700000,1.9,0,1.45,2.05,0,0.5658,-0.0017,0,6156
Fri Dec 16 2022,SPX221216C00800000,3364.8,0,3357.1,3377,0,0.02,0.9809,0,36,800.00,SPX221216P00800000,2.17,0,1.95,2.55,0,0.5388,-0.0023,0,1794
Fri Dec 16 2022,SPX221216C00900000,0,0,3258.1,3277.9,0,0.02,0.9789,0,17,900.00,SPX221216P00900000,0,0,2.45,3.1,0,0.5134,-0.0029,0,2715
Fri Dec 16 2022,SPX221216C01000000,3165,0,3159.6,3179.2,0,0.02,0.9767,0,1786,1000.00,SPX221216P01000000,3.3,0,3,3.8,0,0.491,-0.0036,0,5014
Fri Dec 16 2022,SPX221216C01100000,0,0,3061.2,3080.7,0,0.02,0.9745,0,48,1100.00,SPX221216P01100000,4.5,0,3.8,4.5,0,0.471,-0.0046,0,1068
Fri Dec 16 2022,SPX221216C01150000,0,0,3012,3031.4,0,0.02,0.9732,0,37,1150.00,SPX221216P01150000,0,0,4.2,4.9,0,0.4614,-0.0051,0,293
Fri Dec 16 2022,SPX221216C01200000,2938.1,0,2963.4,2982.8,0,0.02,0.9719,0,28,1200.00,SPX221216P01200000,0,0,4.8,5.4,0,0.4536,-0.0057,0,3908
Fri Dec 16 2022,SPX221216C01250000,0,0,2913.9,2933.2,0,0.02,0.9706,0,12,1250.00,SPX221216P01250000,0,0,5.3,6,0,0.4456,-0.0064,0,1039
Fri Dec 16 2022,SPX221216C01300000,0,0,2864.9,2884.1,0,0.02,0.9692,0,49,1300.00,SPX221216P01300000,0,0,5.9,6.7,0,0.4385,-0.0072,0,4980
Fri Dec 16 2022,SPX221216C01350000,0,0,2816,2835.1,0,0.02,0.9679,0,15,1350.00,SPX221216P01350000,0,0,6.6,7.4,0,0.4315,-0.008,0,1150
Fri Dec 16 2022,SPX221216C01375000,0,0,2791.6,2810.7,0,0.02,0.9671,0,16,1375.00,SPX221216P01375000,0,0,6.8,7.7,0,0.427,-0.0084,0,51
Fri Dec 16 2022,SPX221216C01400000,2768,0,2767.2,2786.2,0,0.02,0.9664,0,46,1400.00,SPX221216P01400000,8.56,0,7.1,8.1,0,0.4234,-0.0088,0,9268
Fri Dec 16 2022,SPX221216C01450000,2739.7,12.55,2718.4,2737.4,1,0.02,0.9648,0,31,1450.00,SPX221216P01450000,8,0,7.9,8.9,0,0.4168,-0.0098,0,1819
Fri Dec 16 2022,SPX221216C01475000,0,0,2694.1,2713,0,0.02,0.9641,0,21,1475.00,SPX221216P01475000,9.1,0,8.3,9.3,0,0.4134,-0.0103,0,244
Fri Dec 16 2022,SPX221216C01500000,0,0,2669.7,2688.6,0,0.02,0.9633,0,52,1500.00,SPX221216P01500000,8.6,0,8.8,9.8,0,0.4106,-0.0109,0,6287
Fri Dec 16 2022,SPX221216C01525000,0,0,2645.4,2664.2,0,0.02,0.9624,0,28,1525.00,SPX221216P01525000,10,0,9.3,10.3,0,0.4078,-0.0115,0,76
Fri Dec 16 2022,SPX221216C01550000,0,0,2621.1,2639.9,0,0.02,0.9616,0,25,1550.00,SPX221216P01550000,10.6,0,9.7,10.8,0,0.4045,-0.012,0,440
Fri Dec 16 2022,SPX221216C01575000,0,0,2596.9,2615.6,0,0.02,0.9608,0,30,1575.00,SPX221216P01575000,11,0,10.2,11.3,0,0.4015,-0.0127,0,229
Fri Dec 16 2022,SPX221216C01600000,0,0,2572.6,2591.3,0,0.02,0.9598,0,30,1600.00,SPX221216P01600000,11.7,0,10.8,11.8,0,0.3987,-0.0133,0,4030
Fri Dec 16 2022,SPX221216C01625000,0,0,2548.4,2567,0,0.02,0.9589,0,14,1625.00,SPX221216P01625000,12.1,0,11.3,12.3,0,0.3956,-0.014,0,1011
Fri Dec 16 2022,SPX221216C01650000,2534.4,0,2524.2,2542.8,0,0.02,0.958,0,15,1650.00,SPX221216P01650000,12.7,0,11.9,12.9,0,0.3929,-0.0147,0,829
Fri Dec 16 2022,SPX221216C01675000,2508.3,0,2500,2518.6,0,0.02,0.957,0,12,1675.00,SPX221216P01675000,13.3,0,12.4,13.5,0,0.3898,-0.0154,0,508
Fri Dec 16 2022,SPX221216C01700000,0,0,2475.9,2494.4,0,0.02,0.9561,0,30,1700.00,SPX221216P01700000,14,0,13.1,14.1,0,0.3873,-0.0162,0,7618
Fri Dec 16 2022,SPX221216C01725000,0,0,2451.7,2470.2,0,0.02,0.9551,0,8,1725.00,SPX221216P01725000,14.7,0,13.7,14.8,0,0.3846,-0.017,0,142
Fri Dec 16 2022,SPX221216C01750000,2423.2,0,2427.6,2446.1,0,0,0.9541,0,7,1750.00,SPX221216P01750000,15.3,0,14.3,15.4,0,0.3816,-0.0177,0,2215
Fri Dec 16 2022,SPX221216C01775000,2399.2,0,2403.6,2421.9,0,0,0.953,0,12,1775.00,SPX221216P01775000,16.1,0,15,16.1,0,0.379,-0.0186,0,315
Fri Dec 16 2022,SPX221216C01800000,0,0,2379.5,2397.8,0,0,0.9519,0,197,1800.00,SPX221216P01800000,16.8,0,15.7,16.9,0,0.3765,-0.0195,0,5744
Fri Dec 16 2022,SPX221216C01825000,0,0,2355.5,2373.8,0,0,0.9508,0,24,1825.00,SPX221216P01825000,17.7,0,16.5,17.6,0,0.374,-0.0204,0,1247
Fri Dec 16 2022,SPX221216C01850000,0,0,2331.5,2349.7,0,0,0.987,0,5,1850.00,SPX221216P01850000,18.5,0,17.2,18.4,0,0.3714,-0.0214,0,1356
Fri Dec 16 2022,SPX221216C01875000,0,0,2307.5,2325.7,0,0,0.9859,0,8,1875.00,SPX221216P01875000,19.3,0,18,19.2,0,0.3688,-0.0224,0,160
Fri Dec 16 2022,SPX221216C01900000,0,0,2283.6,2301.7,0,0,0.9857,0,122,1900.00,SPX221216P01900000,0,0,18.8,20,0,0.3663,-0.0234,0,4499
Fri Dec 16 2022,SPX221216C01925000,0,0,2259.7,2277.8,0,0,0.9855,0,7,1925.00,SPX221216P01925000,21.2,0,19.7,20.9,0,0.3639,-0.0245,0,825
Fri Dec 16 2022,SPX221216C01950000,0,0,2235.8,2253.9,0,0,0.9852,0,20,1950.00,SPX221216P01950000,22,0,20.6,21.8,0,0.3615,-0.0256,0,502
Fri Dec 16 2022,SPX221216C01975000,0,0,2212,2230,0,0,0.9848,0,26,1975.00,SPX221216P01975000,23,0,21.5,22.7,0,0.3591,-0.0267,0,1769
Fri Dec 16 2022,SPX221216C02000000,2180.51,0,2188.2,2206.1,0,0.2988,0.9844,0,2958,2000.00,SPX221216P02000000,22.7,0,22.4,23.7,0,0.3567,-0.0279,0,12303
Fri Dec 16 2022,SPX221216C02025000,0,0,2164.4,2182.3,0,0.3003,0.9829,0,32,2025.00,SPX221216P02025000,0,0,23.4,24.7,0,0.3543,-0.0291,0,2253
Fri Dec 16 2022,SPX221216C02050000,0,0,2140.6,2158.5,0,0.3013,0.9813,0,121,2050.00,SPX221216P02050000,0,0,24.4,25.8,0,0.3521,-0.0304,0,735
Fri Dec 16 2022,SPX221216C02075000,0,0,2116.9,2134.7,0,0.302,0.9797,0,32,2075.00,SPX221216P02075000,0,0,25.5,26.8,0,0.3498,-0.0317,0,903
Fri Dec 16 2022,SPX221216C02100000,0,0,2093.3,2111,0,0.3028,0.978,0,134,2100.00,SPX221216P02100000,30.71,0,26.6,27.9,0,0.3475,-0.0331,0,5748
Fri Dec 16 2022,SPX221216C02125000,0,0,2069.6,2087.3,0,0.303,0.9763,0,38,2125.00,SPX221216P02125000,27.58,0,27.7,29.1,0,0.3453,-0.0345,0,194
Fri Dec 16 2022,SPX221216C02150000,0,0,2046,2063.7,0,0.3032,0.9745,0,13,2150.00,SPX221216P02150000,28.93,0,28.8,30.3,0,0.343,-0.0359,0,1031
Fri Dec 16 2022,SPX221216C02175000,0,0,2022.5,2040.1,0,0.3033,0.9727,0,9,2175.00,SPX221216P02175000,32.3,0,30,31.5,0,0.3407,-0.0374,0,216
Fri Dec 16 2022,SPX221216C02200000,0,0,1999,2016.5,0,0.3031,0.9709,0,38,2200.00,SPX221216P02200000,31.1,0,31.3,32.8,0,0.3386,-0.039,0,5254
Fri Dec 16 2022,SPX221216C02225000,1962.8,0,1975.5,1993,0,0.3028,0.969,0,106,2225.00,SPX221216P02225000,34.9,0,32.6,34.1,0,0.3365,-0.0406,0.0001,2280
Fri Dec 16 2022,SPX221216C02250000,0,0,1952,1969.5,0,0.3023,0.9672,0,210,2250.00,SPX221216P02250000,0,0,33.9,35.4,0,0.3342,-0.0422,0.0001,3272
Fri Dec 16 2022,SPX221216C02275000,1923.6,0,1934.5,1937.4,0,0.298,0.9665,0,73,2275.00,SPX221216P02275000,37.7,0,35.3,36.8,0,0.3321,-0.044,0.0001,2685
Fri Dec 16 2022,SPX221216C02300000,1897.8,0,1911.1,1913.9,0,0.2974,0.9646,0,539,2300.00,SPX221216P02300000,39.2,0,36.7,38.3,0,0.3301,-0.0457,0.0001,7058
Fri Dec 16 2022,SPX221216C02325000,1874.2,0,1887.8,1890.6,0,0.2969,0.9625,0.0001,39,2325.00,SPX221216P02325000,40.7,0,38.1,39.8,0,0.3279,-0.0475,0.0001,262
Fri Dec 16 2022,SPX221216C02350000,1844.4,0,1864.5,1867.3,0,0.2963,0.9604,0.0001,368,2350.00,SPX221216P02350000,39.8,0.2,39.6,41.3,4,0.3258,-0.0494,0.0001,1675
Fri Dec 16 2022,SPX221216C02375000,1821.3,0,1841.2,1844.1,0,0.2956,0.9582,0.0001,117,2375.00,SPX221216P02375000,42.15,0,41.2,42.9,0,0.3238,-0.0514,0.0001,492
Fri Dec 16 2022,SPX221216C02400000,1807.6,0,1818,1820.9,0,0.2948,0.956,0.0001,308,2400.00,SPX221216P02400000,45.8,0,42.8,44.5,0,0.3217,-0.0533,0.0001,6870
Fri Dec 16 2022,SPX221216C02425000,1777,0,1794.9,1797.8,0,0.2941,0.9536,0.0001,39,2425.00,SPX221216P02425000,47.6,0,44.5,46.2,0,0.3197,-0.0554,0.0001,186
Fri Dec 16 2022,SPX221216C02450000,0,0,1771.8,1774.7,0,0.2932,0.9513,0.0001,588,2450.00,SPX221216P02450000,0,0,46.2,48,0,0.3177,-0.0576,0.0001,1919
Fri Dec 16 2022,SPX221216C02475000,0,0,1748.8,1751.7,0,0.2923,0.9488,0.0001,141,2475.00,SPX221216P02475000,0,0,48,49.8,0,0.3158,-0.0598,0.0001,191
Fri Dec 16 2022,SPX221216C02500000,1728.57,1.97,1725.8,1728.7,1,0.2913,0.9464,0.0001,856,2500.00,SPX221216P02500000,49.4,0,49.8,51.6,0,0.3137,-0.062,0.0001,10256
